data,date,time,datetime,category,category_desc,matrix_id,rid,outLat,outLong,inLat,inLong
מעון צופיה,19.05.2021,14:59:28,2021-05-19T14:59:00,1,ירי רקטות וטילים,1,13556,,,31.513,34.452
בן זכאי,19.05.2021,14:59:28,2021-05-19T14:59:00,1,ירי רקטות וטילים,1,13555,,,31.513,34.452
בית גמליאל,19.05.2021,14:59:28,2021-05-19T14:59:00,1,ירי רקטות וטילים,1,13554,,,31.513,34.452
כפר הנגיד,19.05.2021,14:59:28,2021-05-19T14:59:00,1,ירי רקטות וטילים,1,13553,,,31.513,34.452
יבנה,19.05.2021,14:59:28,2021-05-19T14:59:00,1,ירי רקטות וטילים,1,13552,,,31.513,34.452
גאליה,19.05.2021,14:59:28,2021-05-19T14:59:00,1,ירי רקטות וטילים,1,13551,,,31.513,34.452
בית עזרא,19.05.2021,14:59:27,2021-05-19T14:59:00,1,ירי רקטות וטילים,1,13550,,,31.513,34.452
אזור תעשייה עד הלום,19.05.2021,14:59:27,2021-05-19T14:59:00,1,ירי רקטות וטילים,1,13549,,,31.513,34.452
גבעתי,19.05.2021,14:59:27,2021-05-19T14:59:00,1,ירי רקטות וטילים,1,13548,,,31.513,34.452
שדה עוזיהו,19.05.2021,14:59:22,2021-05-19T14:59:00,1,ירי רקטות וטילים,1,13547,,,31.513,34.452
אמונים,19.05.2021,14:59:22,2021-05-19T14:59:00,1,ירי רקטות וטילים,1,13546,,,31.513,34.452
עזריקם,19.05.2021,14:59:17,2021-05-19T14:59:00,1,ירי רקטות וטילים,1,13545,,,31.513,34.452
חצור אשדוד,19.05.2021,14:59:17,2021-05-19T14:59:00,1,ירי רקטות וטילים,1,13544,,,31.513,34.452
גן יבנה,19.05.2021,14:59:17,2021-05-19T14:59:00,1,ירי רקטות וטילים,1,13543,,,31.513,34.452
אשדוד - יא,19.05.2021,14:59:11,2021-05-19T14:59:00,1,ירי רקטות וטילים,1,13542,,,31.513,34.452
מרינה,19.05.2021,14:59:11,2021-05-19T14:59:00,1,ירי רקטות וטילים,1,13542,,,31.513,34.452
אשדוד - ח,19.05.2021,14:59:11,2021-05-19T14:59:00,1,ירי רקטות וטילים,1,13541,,,31.513,34.452
אשדוד - ג,19.05.2021,14:59:11,2021-05-19T14:59:00,1,ירי רקטות וטילים,1,13540,,,31.513,34.452
אשדוד - אזור תעשייה צפוני ונ,19.05.2021,14:59:11,2021-05-19T14:59:00,1,ירי רקטות וטילים,1,13539,,,31.513,34.452
אשדוד - א,19.05.2021,14:59:11,2021-05-19T14:59:00,1,ירי רקטות וטילים,1,13538,,,31.513,34.452
ניצן,19.05.2021,14:59:06,2021-05-19T14:59:00,1,ירי רקטות וטילים,1,13537,,,31.513,34.452
רחובות,19.05.2021,14:59:06,2021-05-19T14:59:00,1,ירי רקטות וטילים,1,13536,,,31.513,34.452
באר גנים,19.05.2021,14:58:50,2021-05-19T14:59:00,1,ירי רקטות וטילים,1,13535,,,31.513,34.452
אזור תעשייה צפוני אשקלון,19.05.2021,14:58:50,2021-05-19T14:59:00,1,ירי רקטות וטילים,1,13534,,,31.513,34.452
