data,date,time,datetime,outLat,outLong,inLat,inLong
עוטף עזה 221,25.03.2019,22:53,2019-03-25T22:53:00,,,31.513,34.452
עוטף עזה 222,25.03.2019,22:53,2019-03-25T22:53:00,,,31.513,34.452
עוטף עזה 225,25.03.2019,22:53,2019-03-25T22:53:00,,,31.513,34.452
עוטף עזה 224,25.03.2019,22:53,2019-03-25T22:53:00,,,31.513,34.452
עוטף עזה 223,25.03.2019,22:53,2019-03-25T22:53:00,,,31.513,34.452
עוטף עזה 221,25.03.2019,22:49,2019-03-25T22:49:00,,,31.513,34.452
עוטף עזה 220,25.03.2019,22:49,2019-03-25T22:49:00,,,31.513,34.452
עוטף עזה 228,25.03.2019,22:48,2019-03-25T22:49:00,,,31.513,34.452
עוטף עזה 224,25.03.2019,21:51,2019-03-25T21:52:00,,,31.513,34.452
עוטף עזה 225,25.03.2019,21:51,2019-03-25T21:52:00,,,31.513,34.452
עוטף עזה 224,25.03.2019,21:51,2019-03-25T21:52:00,,,31.513,34.452
עוטף עזה 231,25.03.2019,21:50,2019-03-25T21:50:00,,,31.513,34.452
עוטף עזה 233,25.03.2019,21:49,2019-03-25T21:49:00,,,31.513,34.452
עוטף עזה 231,25.03.2019,21:49,2019-03-25T21:49:00,,,31.513,34.452
עוטף עזה 232,25.03.2019,21:49,2019-03-25T21:49:00,,,31.513,34.452
עוטף עזה 224,25.03.2019,21:33,2019-03-25T21:33:00,,,31.513,34.452
עוטף עזה 223,25.03.2019,21:28,2019-03-25T21:28:00,,,31.513,34.452
מרכז הנגב,25.03.2019,21:27,2019-03-25T21:28:00,,,31.513,34.452
 עוטף עזה 216,25.03.2019,21:27,2019-03-25T21:28:00,,,31.513,34.452
עוטף עזה 225,25.03.2019,21:27,2019-03-25T21:28:00,,,31.513,34.452
מרכז הנגב 255,25.03.2019,21:27,2019-03-25T21:28:00,,,31.513,34.452
מרכז הנגב 254,25.03.2019,21:27,2019-03-25T21:28:00,,,31.513,34.452
עוטף עזה 225,25.03.2019,21:27,2019-03-25T21:27:00,,,31.513,34.452
מרכז הנגב,25.03.2019,21:26,2019-03-25T21:27:00,,,31.513,34.452
 עוטף עזה 216,25.03.2019,21:26,2019-03-25T21:27:00,,,31.513,34.452
מרכז הנגב 254,25.03.2019,21:26,2019-03-25T21:27:00,,,31.513,34.452
מרכז הנגב 255,25.03.2019,21:26,2019-03-25T21:27:00,,,31.513,34.452
עוטף עזה 219,25.03.2019,21:12,2019-03-25T21:12:00,,,31.513,34.452
עוטף עזה 220,25.03.2019,21:12,2019-03-25T21:12:00,,,31.513,34.452
עוטף עזה 219,25.03.2019,21:12,2019-03-25T21:12:00,,,31.513,34.452
עוטף עזה 220,25.03.2019,21:11,2019-03-25T21:12:00,,,31.513,34.452
עוטף עזה 221,25.03.2019,21:11,2019-03-25T21:12:00,,,31.513,34.452
עוטף עזה 219,25.03.2019,21:11,2019-03-25T21:12:00,,,31.513,34.452
עוטף עזה 218,25.03.2019,21:11,2019-03-25T21:12:00,,,31.513,34.452
עוטף עזה 220,25.03.2019,21:11,2019-03-25T21:11:00,,,31.513,34.452
עוטף עזה 220,25.03.2019,21:09,2019-03-25T21:10:00,,,31.513,34.452
עוטף עזה 219,25.03.2019,21:06,2019-03-25T21:07:00,,,31.513,34.452
עוטף עזה 220,25.03.2019,21:06,2019-03-25T21:07:00,,,31.513,34.452
עוטף עזה 236,25.03.2019,20:13,2019-03-25T20:14:00,,,31.513,34.452
חפר 139,25.03.2019,5:19,2019-03-25T05:20:00,,,31.513,34.452
שרון 141,25.03.2019,5:19,2019-03-25T05:20:00,,,31.513,34.452
עוטף עזה 230,24.03.2019,0:57,2019-03-24T00:58:00,,,31.513,34.452
עוטף עזה 220,15.03.2019,7:19,2019-03-15T07:20:00,,,31.513,34.452
עוטף עזה 221,15.03.2019,7:19,2019-03-15T07:20:00,,,31.513,34.452
עוטף עזה 219,15.03.2019,7:19,2019-03-15T07:20:00,,,31.513,34.452
עוטף עזה 220,15.03.2019,7:19,2019-03-15T07:19:00,,,31.513,34.452
עוטף עזה 220,15.03.2019,6:09,2019-03-15T06:09:00,,,31.513,34.452
עוטף עזה 219,15.03.2019,6:09,2019-03-15T06:09:00,,,31.513,34.452
עוטף עזה 221,15.03.2019,6:09,2019-03-15T06:09:00,,,31.513,34.452
עוטף עזה 220,15.03.2019,6:08,2019-03-15T06:09:00,,,31.513,34.452
עוטף עזה 224,15.03.2019,2:51,2019-03-15T02:51:00,,,31.513,34.452
עוטף עזה 225,15.03.2019,2:51,2019-03-15T02:51:00,,,31.513,34.452
עוטף עזה 224,15.03.2019,2:51,2019-03-15T02:51:00,,,31.513,34.452
עוטף עזה 230,15.03.2019,1:33,2019-03-15T01:34:00,,,31.513,34.452
דן 157 מרכז תל אביב,14.03.2019,21:06,2019-03-14T21:06:00,,,31.513,34.452
דן 162,14.03.2019,21:06,2019-03-14T21:06:00,,,31.513,34.452
דן 159 מזרח תל אביב,14.03.2019,21:06,2019-03-14T21:06:00,,,31.513,34.452
דן 160,14.03.2019,21:06,2019-03-14T21:06:00,,,31.513,34.452
דן 158 דרום תל אביב,14.03.2019,21:06,2019-03-14T21:06:00,,,31.513,34.452
